i,x,y,u_avg,rank,pct_rank
2083,0.192669222577469,0.669634989607772,0.238482883515151,463,0.695451549110091
4077,0.0659559308199225,0.542681097354073,0.238362583267075,464,0.694792353328944
3485,0.0735387365272459,0.549265145218243,0.237863204345499,465,0.694133157547797
1570,0.3717254685245,0.847338870330928,0.237806700903214,466,0.69347396176665
2266,0.235416297170509,0.710922835988376,0.237753269408934,467,0.692814765985503
1911,0.270045141490379,0.745351937103709,0.237653397806665,468,0.692155570204355
4431,0.136752923210824,0.611839118370035,0.237543097579606,469,0.691496374423208
3604,0.0684630804796832,0.543524198130173,0.237530558825245,470,0.690837178642061
1378,0.269459140268056,0.744367190473582,0.237454025102763,471,0.690177982860914
3674,0.178891288078061,0.653487612727818,0.237298162324879,472,0.689518787079767
741,0.362396585688133,0.836855707345893,0.23722956082888,473,0.68885959129862
1568,0.364299442366899,0.838687842493522,0.237194200063312,474,0.688200395517473
1326,0.289020676925902,0.763259592010177,0.237119457542137,475,0.687541199736326
1150,0.289020676925902,0.763244382229191,0.237111852651644,476,0.686882003955179
2678,0.203835749438406,0.678029722007226,0.23709698628441,477,0.686222808174032
3664,0.0653699295975996,0.53811944395721,0.236374757179805,478,0.685563612392885
2317,0.186208680390599,0.658382142821947,0.236086731215674,479,0.684904416611738
980,0.338926132229283,0.811064195441323,0.23606903160602,480,0.684245220830591
1444,0.289020676925902,0.760800835255669,0.235890079164883,481,0.683586025049444
3147,0.190653596862796,0.662174405827817,0.23576040448251,482,0.682926829268297
3367,0.119929314526503,0.590971332377983,0.23552100892574,483,0.68226763348715
4021,0.111720791285844,0.582158467211189,0.235218837962672,484,0.681608437706003
2258,0.186208680390599,0.656584286255503,0.235187802932452,485,0.680949241924856
3308,0.117391486502722,0.587238678957618,0.234923596227448,486,0.680290046143709
4494,0.187324492308372,0.657005292681014,0.234840400186321,487,0.679630850362562
3264,0.188919734923556,0.658523960752472,0.234802112914458,488,0.678971654581415
1324,0.276672366918844,0.746102295003521,0.234714964042338,489,0.678312458800268
1970,0.2708184292109,0.739407660027863,0.234294615408481,490,0.677653263019121
2561,0.230836267414316,0.699229854847307,0.234196793716496,491,0.676994067237974
1090,0.255071952538117,0.72344460670693,0.234186327084407,492,0.676334871456827
1385,0.289020676925902,0.757295210135772,0.234137266604935,493,0.67567567567568
3851,0.203080326630359,0.671287842151887,0.234103757760764,494,0.675016479894533
2027,0.220729693672233,0.688749656997935,0.234009981662851,495,0.674357284113385
687,0.431219567601703,0.898993380689838,0.233886906544067,496,0.673698088332238
3850,0.176571424916498,0.644253795081618,0.23384118508256,497,0.673038892551091
979,0.341245995390846,0.808764273090028,0.233759138849591,498,0.672379696769944
2443,0.230836267414316,0.698076190528919,0.233619961557302,499,0.671720500988797
2677,0.171472910016601,0.638506197760247,0.233516643871823,500,0.67106130520765
2853,0.17069962229608,0.637674320673132,0.233487349188526,501,0.670402109426503
1511,0.370952180803979,0.837796771345713,0.233422295270867,502,0.669742913645356
1512,0.373272043965542,0.840103790123205,0.233415873078831,503,0.669083717864209
2502,0.231609555134837,0.698427927268895,0.233409186067029,504,0.668424522083062
3729,0.0750093478730043,0.541508362419821,0.233249507273409,505,0.667765326301915
3785,0.0429590124960387,0.50899211007475,0.233016548789356,506,0.667106130520768
1320,0.289999116057096,0.75600276553852,0.233001824740712,507,0.666446934739621
921,0.338152844508763,0.80352796916249,0.232687562326864,508,0.665787738958474
1325,0.289020676925902,0.754253676992853,0.232616500033475,509,0.665128543177327
1038,0.341245995390846,0.806111992995463,0.232432998802308,510,0.66446934739618
1455,0.346271525989632,0.810165141872195,0.231946807941281,511,0.663810151615033
4018,0.0659559308199225,0.529624912935112,0.231834491057595,512,0.663150955833886
2325,0.23569395859966,0.699147796774737,0.231726919087539,513,0.662491760052739
978,0.340472707670325,0.803917547891459,0.231722420110567,514,0.661832564271592
2029,0.2708184292109,0.733669738122069,0.231425654455585,515,0.661173368490445
4080,0.136121943325165,0.598923417316186,0.23140073699551,516,0.660514172709298
1681,0.352804428693604,0.81540725281679,0.231301412061593,517,0.659854976928151
1384,0.289020676925902,0.750960035499414,0.230969679286756,518,0.659195781147004
2619,0.203835749438406,0.665726119161408,0.230945184861501,519,0.658536585365857
1037,0.340472707670325,0.802305608803194,0.230916450566434,520,0.65787738958471
977,0.340472707670325,0.802054853167124,0.230791072748399,521,0.657218193803563
3088,0.191239598085119,0.652632274322406,0.230696338118643,522,0.656558998022415
1510,0.373646616961938,0.834537785060445,0.230445584049253,523,0.655899802241268
2384,0.23569395859966,0.696576044979035,0.230441043189688,524,0.655240606460121
4432,0.176269299019234,0.637055797665754,0.23039324932326,525,0.654581410678974
3497,0.172246197737121,0.632849037592077,0.230301419927478,526,0.653922214897827
1096,0.340472707670325,0.800716048681477,0.230121670505576,527,0.65326301911668
2199,0.185622679168276,0.645622069887819,0.229999695359771,528,0.652603823335533
920,0.341245995390846,0.801095034271692,0.229924519440423,529,0.651944627554386
1453,0.370553466079854,0.830362792014342,0.229904662967244,530,0.651285431773239
1623,0.351928518007763,0.811736050448068,0.229903766220152,531,0.650626235992092
1739,0.352804428693604,0.812610427542284,0.22990299942434,532,0.649967040210945
1036,0.340472707670325,0.79983291994101,0.229680106135342,533,0.649307844429798
2259,0.219344807532925,0.67827881704172,0.229467004754397,534,0.648648648648651
1267,0.289020676925902,0.747417490514963,0.22919840679453,535,0.647989452867504
2141,0.186208680390599,0.64452735378743,0.229159336698415,536,0.647330257086357
2146,0.222771895404645,0.68079835318874,0.229013228892047,537,0.64667106130521
3076,0.113960388601681,0.571582209649169,0.228810910523744,538,0.646011865524063
1846,0.201439571334912,0.658448332827534,0.228504380746311,539,0.645352669742916
799,0.361127671676242,0.818057673508355,0.228465000916057,540,0.644693473961769
1035,0.340472707670325,0.797306814466375,0.228417053398025,541,0.644034278180622
1095,0.340472707670325,0.797161044057661,0.228344168193668,542,0.643375082399475
3193,0.0934204128126418,0.5500660635208,0.228322825354079,543,0.642715886618328
1094,0.340472707670325,0.796086879313587,0.227807085821631,544,0.642056690837181
4491,0.186015188338399,0.641477305363296,0.227731058512449,545,0.641397495056034
1093,0.340079704344275,0.795370191653853,0.227645243654789,546,0.640738299274887
2794,0.17069962229608,0.625840107285198,0.227570242494559,547,0.64007910349374
3020,0.181815937132604,0.636931768353479,0.227557915610438,548,0.639419907712592
2549,0.119488385874991,0.5744194841203,0.227465549122654,549,0.638760711931445
3792,0.205400189791922,0.660141116738784,0.227370463473431,550,0.638101516150298
1729,0.228440089310822,0.6831074596223,0.227333685155739,551,0.637442320369151
3425,0.0671941664677926,0.5217298720418,0.227267852787004,552,0.636783124588004
2148,0.284828656555899,0.739315549974207,0.227243446709154,553,0.636123928806857
1034,0.340079704344275,0.794424700053963,0.227172497854844,554,0.63546473302571
922,0.338926132229283,0.793204150562379,0.227139009166548,555,0.634805537244563
2088,0.272087343222791,0.726090912189694,0.227001784483452,556,0.634146341463416
3018,0.113960388601681,0.567938137173062,0.226988874285691,557,0.633487145682269
2786,0.183175226075448,0.636539745857002,0.226682259890777,558,0.632827949901122
1447,0.352707517126359,0.805434135197355,0.226363309035498,559,0.632168754119975
3205,0.188919734923556,0.641443685256729,0.226261975166587,560,0.631509558338828
1152,0.340079704344275,0.792191759112658,0.226056027384192,561,0.630850362557681
2376,0.186208680390599,0.638164378673192,0.225977849141296,562,0.630191166776534
3029,0.191239598085119,0.642471322263292,0.225615862089086,563,0.629531970995387
3439,0.191239598085119,0.642408753344756,0.225584577629818,564,0.62887277521424
1208,0.289020676925902,0.739759052670548,0.225369187872323,565,0.628213579433093
3728,0.0822226639328024,0.532745225207524,0.225261280637361,566,0.627554383651946
3843,0.039279860391632,0.489475639673764,0.225097889641066,567,0.626895187870799
1515,0.372100041520896,0.821722940831623,0.224811449655363,568,0.626235992089652
1626,0.386770056035392,0.83604639089998,0.224638167432294,569,0.625576796308505
1514,0.375809871989323,0.825043763623854,0.224616945817265,570,0.624917600527358
1039,0.360526546610011,0.809588161836203,0.224530807613096,571,0.624258404746211
1151,0.338907701899629,0.787876819279446,0.224484558689909,572,0.623599208965064
1448,0.362453406445523,0.811292276804584,0.22441943517953,573,0.622940013183917
3786,0.0822092275430084,0.530139013504182,0.223964892980587,574,0.62228081740277
1684,0.386770056035392,0.834058897916658,0.223644420940633,575,0.621621621621622
1567,0.385501142023501,0.832581677243038,0.223540267609769,576,0.620962425840475
1098,0.360526546610011,0.807483986820745,0.223478720105367,577,0.620303230059328
1380,0.295660773326981,0.742550888982872,0.223445057827945,578,0.619644034278181
1516,0.370553466079854,0.817411729541309,0.223429131730727,579,0.618984838497034
2207,0.282973741321686,0.729763012933106,0.22339463580571,580,0.618325642715887
2845,0.183175226075448,0.629890143287604,0.223357458606078,581,0.61766644693474
1454,0.3717254685245,0.81838735940194,0.22333094543872,582,0.617007251153593
1564,0.351535514681713,0.798134375026961,0.223299430172624,583,0.616348055372446
2903,0.182401938354927,0.628623358615241,0.223110710130157,584,0.615688859591299
2023,0.185036677945953,0.631092942622772,0.223028132338409,585,0.615029663810152
3197,0.196528137827343,0.642366110935809,0.222918986554233,586,0.614370468029005
2727,0.182401938354927,0.627708218150562,0.222653139897818,587,0.613711272247858
3670,0.0873576578800622,0.532648771829175,0.222645556974556,588,0.613052076466711
3791,0.178891288078061,0.624094687250007,0.222601699585973,589,0.612392880685564
1157,0.35975325888949,0.804918178802305,0.222582459956407,590,0.611733684904417
1397,0.345498238269111,0.790570585516869,0.222536173623879,591,0.61107448912327
2844,0.182401938354927,0.627452952761194,0.222525507203134,592,0.610415293342123
2086,0.220729693672233,0.665733865516195,0.222502085921981,593,0.609756097560976
4372,0.114661378040882,0.559380084295403,0.222359353127261,594,0.609096901779829
2140,0.185036677945953,0.629552384941477,0.222257853497762,595,0.608437705998682
3250,0.119929314526503,0.564057425405879,0.222064055439688,596,0.607778510217535
2200,0.219344807532925,0.662884885901666,0.22177003918437,597,0.607119314436388
3732,0.178891288078061,0.621685646297482,0.221397179109711,598,0.606460118655241
1149,0.289020676925902,0.731812984320416,0.221396153697257,599,0.605800922874094
1092,0.338907701899629,0.781424823278013,0.221258560689192,600,0.605141727092947
2735,0.171472910016601,0.613385209915178,0.220956149949289,601,0.6044825313118
1683,0.385598053590746,0.827181924850075,0.220791935629665,602,0.603823335530652
1216,0.360526546610011,0.802001519351776,0.220737486370883,603,0.603164139749505
798,0.358203376962702,0.799325759964232,0.220561191500765,604,0.602504943968358
1915,0.373570724567099,0.814327163356603,0.220378219394752,605,0.601845748187211
1097,0.362846409771574,0.803051431202516,0.220102510715471,606,0.601186552406064
1040,0.360526546610011,0.800677777543161,0.220075615466575,607,0.600527356624917
1389,0.363226694166044,0.803327477924221,0.220050391879088,608,0.59986816084377
2669,0.183175226075448,0.623201619951607,0.22001319693808,609,0.599208965062623
981,0.360526546610011,0.800327792969561,0.219900623179775,610,0.598549769281476
1398,0.345498238269111,0.785101550000047,0.219801655865468,611,0.597890573500329
2960,0.120074387097315,0.559412591396793,0.219669102149739,612,0.597231377719182
2970,0.191239598085119,0.630493159226787,0.219626780570834,613,0.596572181938035
3263,0.188919734923556,0.628088116368341,0.219584190722392,614,0.595912986156888
3380,0.188919734923556,0.628075852883151,0.219578058979798,615,0.595253790375741
1508,0.385501142023501,0.824583474919724,0.219541166448111,616,0.594594594594594
1266,0.289020676925902,0.728077173204891,0.219528248139494,617,0.593935398813447
1507,0.380101038428319,0.819108240662304,0.219503601116992,618,0.5932762030323
3959,0.0667292185404434,0.505433564971402,0.219352173215479,619,0.592617007251153
1156,0.362846409771574,0.80118583328095,0.219169711754688,620,0.591957811470006
1436,0.272679881081405,0.71082840403608,0.219074261477337,621,0.591298615688859
1625,0.385501142023501,0.823510000698926,0.219004429337712,622,0.590639419907712
3663,0.0437695152168718,0.481646426483996,0.218938455633562,623,0.589980224126565
1566,0.385501142023501,0.823305927638805,0.218902392807652,624,0.589321028345418
3146,0.191239598085119,0.628963580684077,0.218861991299479,625,0.588661832564271
3669,0.0873576578800622,0.525067830426196,0.218855086273067,626,0.588002636783124
3366,0.0811366954696959,0.518457069585106,0.218660187057705,627,0.587343441001977
3496,0.168379759134517,0.605567609325669,0.218593925095576,628,0.58668424522083
1265,0.276672366918844,0.713715801133193,0.218521717107174,629,0.586025049439682
3544,0.0735387365272459,0.510418150439778,0.218439706956266,630,0.585365853658535
2082,0.186208680390599,0.622887817762808,0.218339568686104,631,0.584706657877388
2265,0.235513208737753,0.672059052145923,0.218272921704085,632,0.584047462096241
1215,0.362846409771574,0.799115412293027,0.218134501260726,633,0.583388266315094
1452,0.392153880460582,0.828234011535836,0.218040065537627,634,0.582729070533947
2726,0.181815937132604,0.617562694955452,0.217873378911424,635,0.5820698747528
1331,0.363619697492095,0.79933674039316,0.217858521450533,636,0.581410678971653
683,0.411593379912915,0.847305508867743,0.217856064477414,637,0.580751483190506
1682,0.385598053590746,0.821294573514203,0.217848259961729,638,0.580092287409359
3727,0.0873442214902683,0.522947027445516,0.217801402977624,639,0.579433091628212
3611,0.0873576578800622,0.522864356287239,0.217753349203589,640,0.578773895847065
1388,0.362453406445523,0.797931816209772,0.217739204882124,641,0.578114700065918
1155,0.362846409771574,0.798198066110041,0.217675828169234,642,0.577455504284771
1509,0.395247031342666,0.830194171389761,0.217473570023548,643,0.576796308503624
804,0.351770068527711,0.786584083604209,0.217407007538249,644,0.576137112722477
1456,0.3717254685245,0.806307774586655,0.217291153031078,645,0.57547791694133
4374,0.196809274808274,0.63105450936275,0.217122617277238,646,0.574818721160183
2668,0.182401938354927,0.61638597074785,0.216992016196461,647,0.574159525379036
923,0.340195046241174,0.77416739924304,0.216986176500933,648,0.573500329597889
1154,0.361680118725002,0.795555616280786,0.216937748777892,649,0.572841133816742
1274,0.363619697492095,0.797468104802586,0.216924203655246,650,0.572181938035595
1214,0.362846409771574,0.795628633778899,0.216391112003662,651,0.571522742254448
1330,0.362453406445523,0.795175943087378,0.216361268320928,652,0.570863546473301
2142,0.225805349719796,0.65820332962,0.216198989950102,653,0.570204350692154
1153,0.361680118725002,0.794051676285705,0.216185778780351,654,0.569545154911007
1624,0.385598053590746,0.81762338098806,0.216012663698657,655,0.56888595912986
629,0.508756623917563,0.940716226990601,0.215979801536519,656,0.568226763348712
3784,0.0423730112737158,0.47363940381293,0.215633196269607,657,0.567567567567565
1213,0.362846409771574,0.793831500461468,0.215492545344947,658,0.566908371786418
1273,0.363619697492095,0.794600243457316,0.215490272982611,659,0.566249176005271
1451,0.394473743622145,0.825219795306713,0.215373025842284,660,0.565589980224124
3668,0.0861856554354162,0.51663230038078,0.215223322472682,661,0.564930784442977
1387,0.360508116280357,0.790762307453239,0.215127095586441,662,0.56427158866183
970,0.320034243386755,0.750241297976783,0.215103527295014,663,0.563612392880683
1263,0.270045141490379,0.700100266447471,0.215027562478546,664,0.562953197099536
2560,0.230836267414316,0.660595038399688,0.214879385492686,665,0.562294001318389
1212,0.361680118725002,0.791437619754356,0.214878750514677,666,0.561634805537242
2610,0.182401938354927,0.612143778352688,0.21487091999888,667,0.560975609756095
1457,0.3717254685245,0.801442134416718,0.214858332946109,668,0.560316413974948
3610,0.0873576578800622,0.516568728260218,0.214605535190078,669,0.559657218193801
3087,0.191239598085119,0.619966522903808,0.214363462409344,670,0.558998022412654
1272,0.362846409771574,0.791525453262282,0.214339521745354,671,0.558338826631507
2324,0.231609555134837,0.66026846957258,0.214329457218872,672,0.55767963085036
1329,0.361680118725002,0.790320380996969,0.214320131135983,673,0.557020435069213
1517,0.372100041520896,0.800723088035529,0.214311523257317,674,0.556361239288066
1089,0.254485951315794,0.682854525024866,0.214184286854536,675,0.555702043506919
3438,0.188919734923556,0.617142361959458,0.214111313517951,676,0.555042847725772
1394,0.392153880460582,0.820317818303587,0.214081968921503,677,0.554383651944625
3672,0.154762893782804,0.582870420387006,0.214053763302101,678,0.553724456163478
2667,0.181229935910281,0.609135275551842,0.21395266982078,679,0.553065260382331
863,0.339421758520653,0.76676080231331,0.213669521896329,680,0.552406064601184
1396,0.370553466079854,0.797815234332665,0.213630884126405,681,0.551746868820037
2911,0.19201288580564,0.619206501118991,0.213596807656676,682,0.55108767303889
2316,0.185622679168276,0.612725494801634,0.213551407816679,683,0.550428477257742
1264,0.270045141490379,0.697023923079268,0.213489390794444,684,0.549769281476595
1211,0.361680118725002,0.788646035076973,0.213482958175985,685,0.549110085695448
1393,0.392153880460582,0.818791805576999,0.213318962558208,686,0.548450889914301
2962,0.182401938354927,0.609019016778232,0.213308539211653,687,0.547791694133154
1519,0.346271525989632,0.772644515667372,0.21318649483887,688,0.547132498352007
1450,0.395247031342666,0.821458463889404,0.213105716273369,689,0.54647330257086
1087,0.247858725887328,0.673994461719835,0.213067867916253,690,0.545814106789713
1271,0.362453406445523,0.78840130216139,0.212973947857933,691,0.545154911008566
2442,0.231609555134837,0.657527942333286,0.212959193599224,692,0.544495715227419
2375,0.185036677945953,0.610933120798748,0.212948221426398,693,0.543836519446272
626,0.468950490036463,0.894185742272184,0.212617626117861,694,0.543177323665125
3437,0.168379759134517,0.593130546411346,0.212375393638415,695,0.542518127883978
2501,0.232382842855358,0.65711462623502,0.212365891689831,696,0.541858932102831
1565,0.380197949995564,0.804312705904005,0.212057377954221,697,0.541199736321684
3321,0.188919734923556,0.612823959197191,0.211952112136817,698,0.540540540540537
1505,0.361281404000877,0.78501376940068,0.211866182699901,699,0.53988134475939
2081,0.185036677945953,0.608588109052647,0.211775715553347,700,0.539222148978243
3962,0.138328305935703,0.561708508267245,0.211690101165771,701,0.538562953197096
1270,0.361680118725002,0.784842160144736,0.211581020709867,702,0.537903757415949
2383,0.23569395859966,0.658855774861727,0.211580908131033,703,0.537244561634802
3725,0.0417870100513928,0.464664009333051,0.211438499640829,704,0.536585365853655
3134,0.0934204128126418,0.516117228412979,0.211348407800168,705,0.535926170072508
1391,0.389846927747484,0.812435545198746,0.211294308725631,706,0.535266974291361
3667,0.0844411031621624,0.507011469602878,0.211285183220358,707,0.534607778510214
2618,0.203835749438406,0.626137820617618,0.211151035589606,708,0.533948582729067
912,0.320034243386755,0.742067448775264,0.211016602694254,709,0.533289386947919
3435,0.10895807226079,0.530777830922716,0.210909879330963,710,0.532630191166772
2609,0.181229935910281,0.602938971899403,0.210854517994561,711,0.531970995385625
628,0.493351642075783,0.915044263074052,0.210846310499134,712,0.531311799604478
1612,0.228440089310822,0.650082731031075,0.210821320860127,713,0.530652603823331
2728,0.183175226075448,0.604680374049102,0.210752573986827,714,0.529993408042184
1449,0.395247031342666,0.816405690665095,0.210579329661215,715,0.529334212261037
1392,0.395247031342666,0.815917116467424,0.210335042562379,716,0.52867501647989
3484,0.062382277490377,0.482926049249297,0.21027188587946,717,0.528015820698743
982,0.360526546610011,0.781001772054524,0.210237612722257,718,0.527356624917596
1399,0.345498238269111,0.765740324084269,0.210121042907579,719,0.526697429136449
1041,0.361795460621902,0.781867246225674,0.210035892801886,720,0.526038233355302
2257,0.185622679168276,0.605596852367973,0.209987086599848,721,0.525379037574155
3017,0.113960388601681,0.533441507115464,0.209740559256891,722,0.524719841793008
2145,0.222771895404645,0.641932947669577,0.209580526132466,723,0.524060646011861
3726,0.0848341064882131,0.503707864669215,0.209436879090501,724,0.523401450230714
1459,0.345099523544986,0.763573351813291,0.209236914134152,725,0.522742254449567
3204,0.192786173526161,0.611211074311595,0.209212450392717,726,0.52208305866842
1335,0.392153880460582,0.810398184267956,0.209122151903687,727,0.521423862887273
2961,0.182401938354927,0.60054345422994,0.209070757937507,728,0.520764667106126
3028,0.191239598085119,0.609378099261267,0.209069250588074,729,0.520105471324979
1506,0.389453924421433,0.807084460428531,0.208815268003549,730,0.519446275543832
2434,0.186208680390599,0.6037124995828,0.208751909596101,731,0.518787079762685
1390,0.390620215468005,0.808008511254823,0.208694147893409,732,0.518127883981538
3900,0.0667292185404434,0.484018224189847,0.208644502824702,733,0.517468688200391
1395,0.392153880460582,0.809174795399759,0.208510457469588,734,0.516809492419244
1333,0.390620215468005,0.80618297910943,0.207781381820713,735,0.516150296638097
2852,0.19201288580564,0.606616844154257,0.207301979174309,736,0.515491100856949
2089,0.33295298257224,0.747456094152573,0.207251555790166,737,0.514831905075802
797,0.362010118998374,0.776157500351896,0.207073690676761,738,0.514172709294655
1091,0.338907701899629,0.75304812615855,0.207070212129461,739,0.513513513513508
1334,0.396020319063187,0.810014254244324,0.206996967590569,740,0.512854317732361
1275,0.387527064585921,0.801104073351446,0.206788504382763,741,0.512195121951214
3379,0.188919734923556,0.602322440288961,0.206701352682702,742,0.511535926170067
3249,0.0908825847888605,0.504255785161846,0.206686600186493,743,0.51087673038892
1158,0.387527064585921,0.800461192129664,0.206467063771871,744,0.510217534607773
1099,0.388022690877291,0.800878451890634,0.206427880506671,745,0.509558338826626
1332,0.390620215468005,0.803406071903729,0.206392928217862,746,0.508899143045479
2608,0.181229935910281,0.593722652922862,0.20624635850629,747,0.508239947264332
2493,0.182401938354927,0.594261136474685,0.205929599059879,748,0.507580751483185
4549,0.229281823169396,0.640789598527509,0.205753887679057,749,0.506921555702038
1458,0.372100041520896,0.783147718356434,0.205523838417769,750,0.506262359920891
3603,0.0653699295975996,0.476167064210138,0.205398567306269,751,0.505603164139744
1217,0.388795978597812,0.799568131025507,0.205386076213848,752,0.504943968358597
2198,0.185036677945953,0.595689595271467,0.205326458662757,753,0.50428477257745
4312,0.242517321445128,0.652336310153806,0.204909494354339,754,0.503625576796303
1321,0.270045141490379,0.679714614890089,0.204834736699855,755,0.502966381015156
3378,0.168379759134517,0.577887201430405,0.204753721147944,756,0.502307185234009
1276,0.392927168181103,0.801318474720353,0.204195653269625,757,0.501647989452862
2959,0.114546389824004,0.522740591408597,0.204097100792296,758,0.500988793671715
2551,0.181815937132604,0.589699534756962,0.203941798812179,759,0.500329597890568
4316,0.220075476579142,0.627786019860713,0.203855271640786,760,0.499670402109421
3723,0.0684630804796832,0.475852174883709,0.203694547202013,761,0.499011206328274
2022,0.185036677945953,0.592173866883525,0.203568594468786,762,0.498352010547127
3543,0.0468626660989554,0.45399024592103,0.203563789911037,763,0.49769281476598
3262,0.190466310364598,0.597562595079542,0.203548142357472,764,0.497033618984833
627,0.487951538480601,0.894849317878829,0.203448889699114,765,0.496374423203686
1336,0.392927168181103,0.799715737059989,0.203394284439443,766,0.495715227422539
2969,0.191239598085119,0.597922998516223,0.203341700215552,767,0.495056031641392
3613,0.172246197737121,0.578635383746634,0.203194593004757,768,0.494396835860245
3493,0.107786069816144,0.51414606283022,0.203179996507038,769,0.493737640079098
3554,0.17069962229608,0.575492896689762,0.202396637196841,770,0.493078444297951
3145,0.191239598085119,0.595259614507108,0.202010008210995,771,0.492419248516804
3551,0.10895807226079,0.512720297940136,0.201881112839673,772,0.491760052735657
2031,0.373570724567099,0.776644840999158,0.20153705821603,773,0.49110085695451
3495,0.168379759134517,0.57119263571012,0.201406438287802,774,0.490441661173363
1261,0.269459140268056,0.672049062566257,0.2012949611491,775,0.489782465392216
2793,0.191239598085119,0.593315162011604,0.201037781963243,776,0.489123269611069
2550,0.181229935910281,0.582612116669863,0.200691090379791,777,0.488464073829922
4198,0.220586882999903,0.621795614120169,0.200604365560133,778,0.487804878048775
3662,0.0437695152168718,0.444569640688377,0.200400062735753,779,0.487145682267628
1963,0.188843419981625,0.589330693054128,0.200243636536251,780,0.486486486486481
3671,0.149099207915352,0.549525354346171,0.20021307321541,781,0.485827290705334
3256,0.17069962229608,0.571066498470969,0.200183438087445,782,0.485168094924187
3492,0.10895807226079,0.508413457133547,0.199727692436379,783,0.48450889914304
3434,0.10895807226079,0.508011382568198,0.199526655153704,784,0.483849703361893
2139,0.185036677945953,0.583365232308555,0.199164277181301,785,0.483190507580746
1218,0.387527064585921,0.785702189806839,0.199087562610459,786,0.482531311799599
1028,0.251665467923,0.649071541633308,0.198703036855154,787,0.481872116018452
1339,0.371326753800375,0.768676218026087,0.198674732112856,788,0.481212920237305
1277,0.392927168181103,0.789943575251954,0.198508203535426,789,0.480553724456158
3841,0.0665419320422456,0.46326182636493,0.198359947161342,790,0.479894528675011
1400,0.347044813710153,0.743660435138239,0.198307810714043,791,0.479235332893864
2902,0.120074387097315,0.516552968779822,0.198239290841254,792,0.478576137112717
3436,0.168379759134517,0.564768268985961,0.198194254925722,793,0.47791694133157
3320,0.191239598085119,0.587213092371391,0.197986747143136,794,0.477257745550423
3433,0.107786069816144,0.503197314186531,0.197705622185194,795,0.476598549769276
2204,0.222771895404645,0.618063678312217,0.197645891453786,796,0.475939353988129
2910,0.191239598085119,0.586408627286686,0.197584514600784,797,0.475280158206982
2085,0.220729693672233,0.615870936921524,0.197570621624645,798,0.474620962425835
1159,0.388022690877291,0.782865465586046,0.197421387354378,799,0.473961766644688
1337,0.392927168181103,0.78773916219393,0.197405997006414,800,0.473302570863541
2676,0.204609037158927,0.599339167181566,0.197365065011319,801,0.472643375082394
3612,0.149099207915352,0.543646706256288,0.197273749170468,802,0.471984179301247
864,0.352543356248232,0.746191391951059,0.196824017851413,803,0.4713249835201
3086,0.192786173526161,0.586121833654154,0.196667830063997,804,0.470665787738953
1100,0.388795978597812,0.78205439746787,0.196629209435029,805,0.470006591957806
2323,0.231706466702081,0.624755284176245,0.196524408737082,806,0.469347396176659
3722,0.0437695152168718,0.436750743445552,0.19649061411434,807,0.468688200395512
2382,0.231609555134837,0.623081065553891,0.195735755209527,808,0.468029004614365
4139,0.220586882999903,0.612029993814965,0.195721555407531,809,0.467369808833218
3375,0.10895807226079,0.499601091344175,0.195321509541692,810,0.466710613052072
2559,0.231609555134837,0.62180713909465,0.195098791979907,811,0.466051417270925
854,0.332382553393813,0.721516940337,0.194567193471593,812,0.465392221489778
2441,0.231609555134837,0.62003188158474,0.194211163224952,813,0.464733025708631
3203,0.192786173526161,0.580306185804431,0.193760006139135,814,0.464073829927484
2080,0.179901683998693,0.565817272869257,0.192957794435282,815,0.463414634146337
2500,0.231609555134837,0.617142208621232,0.192766326743198,816,0.46275543836519
2552,0.182401938354927,0.567759808840673,0.192678935242873,817,0.462096242584043
3661,0.0437695152168718,0.42892698625473,0.192578735518929,818,0.461437046802896
3027,0.191239598085119,0.575975149893423,0.192367775904152,819,0.460777851021749
1148,0.255071952538117,0.639574146412607,0.192251096937245,820,0.460118655240602
2851,0.191239598085119,0.575662687580488,0.192211544747685,821,0.459459459459455
1219,0.387527064585921,0.771765559434175,0.192119247424127,822,0.458800263678308
2492,0.181815937132604,0.565731929068974,0.191957995968185,823,0.458141067897161
574,0.491195496813521,0.8748425272925,0.19182351523949,824,0.457481872116014
1278,0.393700455901624,0.777278394953108,0.191788969525742,825,0.456822676334867
3316,0.10895807226079,0.492477648221813,0.191759787980511,826,0.45616348055372
2147,0.33382889325808,0.716805655802207,0.191488381272063,827,0.455504284772573
2315,0.185622679168276,0.568398013425497,0.19138766712861,828,0.454845088991426
740,0.363176410044945,0.745462628846489,0.191143109400772,829,0.454185893210279
2374,0.185036677945953,0.567279150561199,0.191121236307623,830,0.453526697429132
1338,0.392927168181103,0.774835100559978,0.190953966189438,831,0.452867501647985
4194,0.185231735019863,0.566874479300421,0.190821372140279,832,0.452208305866838
3075,0.0934204128126418,0.474757920892428,0.190668754039893,833,0.451549110085691
3782,0.0659559308199225,0.446048006784663,0.19004603798237,834,0.450889914304544
1401,0.345498238269111,0.725401659569571,0.18995171065023,835,0.450230718523397
3261,0.193004138388379,0.571365801343064,0.189180831477342,836,0.44957152274225
1207,0.276672366918844,0.653883895936933,0.188605764509044,837,0.448912326961103
517,0.517322058721684,0.89418204995268,0.188429995615498,838,0.448253131179956
1340,0.371326753800375,0.747962740805696,0.188317993502661,839,0.447593935398809
